dataset,model,failure_kind,heuristic_type,id,question,ground_truth,prediction,exact_match,token_f1,contains_ground_truth,correct_label,similarity_sentence_transformers_all_MiniLM_L6_v2,similarity_BAAI_bge_base_en_v1.5
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_255,What is the name of the two metalloids in the carbon group called?,silicon and germanium,Boron and Silicon,0,0.6666666666666666,0,0,0.6699081063270569,0.8600958585739136
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_262,"While climate change in earth history was due to natural processes, what is primarily to blame for recent global warming?",human actions,Human activities,0,0.5,0,0,0.7371178865432739,0.9247583150863647
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_264,What keeps the moon orbiting earth?,gravity,Gravitational force,0,0.0,0,0,0.7904050946235657,0.8508160710334778
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_265,What are formed by the attraction between oppositely charged ions?,ionic bonds,Ionic compounds,0,0.5,0,0,0.8100942969322205,0.8575112819671631
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_271,For what purpose does liver use the excess carbohydrate?,to synthesize glycogen,To store as glycogen.,0,0.5714285714285715,0,0,0.6864519119262695,0.8391919136047363
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_291,"In this type of reaction, an element replaces another element in a compound, and the element is in any state of matter but is not an ion?",single-replacement reaction,Single displacement reaction,0,0.6666666666666666,0,0,0.6696389317512512,0.8953347206115723
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_301,What is another name for composite volcanos?,stratovolcanoes,Stratovolcanos,0,0.0,0,0,0.9743902683258057,0.9663834571838379
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_303,What type of winds occur when air is forced over a mountain range?,chinook winds,Mountain winds,0,0.5,0,0,0.6242203712463379,0.8243448734283447
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_316,What is likely to happen to a parasite if it kills its host?,it dies,It will die soon after.,0,0.28571428571428575,0,0,0.6677618622779846,0.8349384069442749
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_330,What are the 2 primary hosts of ebola in central africa?,apes and bats,Bats and primates,0,0.6666666666666666,0,0,0.9175637364387512,0.9147251844406128
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_334,What occurs when some members of a species become geographically separated?,allopatric speciation,Speciation,0,0.6666666666666666,0,0,0.7573439478874207,0.8772562742233276
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_352,The function of which organ is to filter blood and form urine?,kidneys,Kidney,0,0.0,0,0,0.8868281841278076,0.9030757546424866
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_353,The attraction between all objects in the universe is known as ______.,gravity,gravitation,0,0.0,0,0,0.8280612826347351,0.849552571773529
results_nq,BGE,high_similarity_wrong,numeric_equivalence,sample_366,The kinetic-molecular theory as it applies to gases has how many basic assumptions?,five,5,0,0.0,0,0,0.9229784607887268,0.9198909997940063
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_372,Both diffusion and effusion are related to the speed at which what objects move?,gas molecules,molecules,0,0.6666666666666666,0,0,0.8015530109405518,0.8762996196746826
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_380,The heart and a network of blood vessels that run throughout the body make up what organ system?,cardiovascular system,Circulatory System,0,0.5,0,0,0.7532528638839722,0.8704527616500854
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_383,"Different forms, or allotropes, of carbon are diamond, graphite, and what?",fullerenes,fullerene,0,0.0,0,0,0.8909990787506104,0.9689473509788513
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_396,"What property is characterized by eddies and swirls that mix layers of fluid together, unlike laminar flow?",turbulence,Turbulent flow,0,0.0,0,0,0.8127655386924744,0.8657864332199097
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_403,What are the two main divisions of the human nervous system?,central and peripheral,Central nervous system and peripheral nervous system,0,0.6,0,0,0.667589545249939,0.8212366700172424
results_nq,BGE,high_similarity_wrong,numeric_equivalence,sample_405,The body is made up of how many types of tissue?,four,4,0,0.0,0,0,0.8942002058029175,0.863497257232666
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_409,What type of bonds do alkanes only contain?,carbon-carbon single bonds,Carbon-carbon and carbon-hydrogen single bonds,0,0.7272727272727273,0,0,0.9053759574890137,0.936651349067688
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_415,"This heat is used to convert water into steam, which is then used to turn a turbine, thus generating what?",electrical power,Electricity,0,0.0,0,0,0.8583699464797974,0.8643051981925964
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_438,What temperature scale is obtained by adding 273 degrees from the corresponding celsius temperature?,kelvin scale,Kelvin,0,0.6666666666666666,0,0,0.8134966492652893,0.9069657921791077
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_458,Where are aerofoils found?,birds and airplanes,Airplanes,0,0.5,0,0,0.7588648200035095,0.8245498538017273
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_466,What happens to the temperature of matter as light is absorbed?,it increases,Increases,0,0.6666666666666666,0,0,0.8541365265846252,0.8775575757026672
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_469,An action potential that starts at the axon hillock moves along the axon only toward what?,the synaptic terminals,axon terminals,0,0.5,0,0,0.5886072516441345,0.8400040864944458
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_470,Fission is a type of radioactivity in which large nuclei spontaneously break apart into what?,smaller nuclei,small nuclei,0,0.5,0,0,0.9489541053771973,0.9604299068450928
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_484,"The coccyx, or tailbone, results from the fusion of four small what?",coccygeal vertebrae,vertebrae,0,0.6666666666666666,0,0,0.747785210609436,0.8137714862823486
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_494,Producers at the base of ecological food webs are also known as?,autotrophic,Autotrophs,0,0.0,0,0,0.8083308339118958,0.8845455646514893
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_496,What must happen for two ions to form an ionic bond?,two ions need to have opposite charges,Electrostatic attraction between oppositely charged ions,0,0.15384615384615383,0,0,0.7376693487167358,0.8528562188148499
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_497,What is the study of the similarities and differences in the embryos of different species?,comparative embryology,Embryology,0,0.6666666666666666,0,0,0.8779030442237854,0.841647744178772
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_502,What type of fibers are made mostly of protein in living things?,muscle fibers,Collagen fibers,0,0.5,0,0,0.685050904750824,0.8231680989265442
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_506,"What kind of cells have positive cell potentials, and all the reduction reactions are reversible?",galvanic cells,Electrochemical cells,0,0.5,0,0,0.6916986703872681,0.8300342559814453
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_508,Emissions of what gas into the atmosphere from fossil fuel burning have been rising for the past several decades?,carbon dioxide,CO2,0,0.0,0,0,0.8494597673416138,0.8872536420822144
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_535,The gender of a baby is determined by what special pair of chromosomes?,sex chromosomes,X and Y chromosomes,0,0.3333333333333333,0,0,0.6877294778823853,0.8598278164863586
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_547,What is the term for an infection caused by a fungal parasite?,mycosis,Fungal infection,0,0.0,0,0,0.5650200247764587,0.8098029494285583
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_561,Certain medications can suppress the immune system. this is an intended effect of drugs given to people with what?,transplanted organs,Organ transplant recipients.,0,0.0,0,0,0.782175600528717,0.8313712477684021
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_564,What is the name for a biologist who studies fungi?,mycologists,Mycologist,0,0.0,0,0,0.9269847869873047,0.8971847295761108
results_nq,BGE,high_similarity_wrong,numeric_equivalence,sample_565,How many different kinds of ions are produced when sodium chloride dissociates ?,two,2,0,0.0,0,0,0.8183469772338867,0.8677992224693298
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_572,What do we call zeros that appear after nonzero digits?,right-end zeros,Significant zeros,0,0.4,0,0,0.6283513903617859,0.8454105854034424
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_577,The mass of the objects and the distance between them affect the strength of what universal force?,gravity,Gravitational force,0,0.0,0,0,0.7904050350189209,0.8508158922195435
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_579,Constantly going through some form of growth and repair is a characteristic of all what?,living things,all living organisms,0,0.4,0,0,0.5955219268798828,0.8222382664680481
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_589,What is the process by which the egg is fertilized by the pollen of the same flower?,self pollination,Self-fertilization,0,0.5,0,0,0.5694940090179443,0.8049846887588501
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_597,Atherosclerosis and coronary heart disease are examples of what type of body system disease?,cardiovascular system,Cardiovascular,0,0.6666666666666666,0,0,0.7723233699798584,0.8531554341316223
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_599,"Like other bryophytes, moss plants spend most of their life cycle as?",gametophytes,gametophyte,0,0.0,0,0,0.9248483180999756,0.969038724899292
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_600,What is a benefit of low sulfur coal over high sulfur coal?,less pollution,Reduced air pollution,0,0.4,0,0,0.7803086638450623,0.9023846387863159
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_606,What can damage the hair cells lining the cochlea of the inner ear?,loud sounds,Exposure to loud noise,0,0.3333333333333333,0,0,0.6580309867858887,0.8245792984962463
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_626,The prevalence of cervical cancer in the united states is very low because of regular screening exams called what?,pap smears,Pap tests,0,0.5,0,0,0.7709832191467285,0.8807279467582703
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_629,"As per hutton's unconformity, what happened to the intermediate layers of rock?",they eroded away,Worn away by erosion.,0,0.28571428571428575,0,0,0.6366636157035828,0.8485240936279297
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_632,Cilia and flagella are extensions of what?,plasma membrane,cell membrane,0,0.5,0,0,0.7394430637359619,0.9140177965164185
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_634,"During karyogamy, the haploid nuclei contributed by the two parents fuse, which produces what?",diploid cells,Diploid nucleus,0,0.5,0,0,0.8178847432136536,0.8560327291488647
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_678,What do aquatic arthropods use to exchange gases?,gills,Gill,0,0.0,0,0,0.7139317393302917,0.8427397012710571
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_679,What kind of rays can travel thousands of meters through air and can penetrate and damage cells deep inside the body?,gamma rays,Ionizing radiation,0,0.0,0,0,0.45265546441078186,0.8161904215812683
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_682,What device changes kinetic energy to electrical energy through electromagnetic induction?,electric generator,Generator,0,0.6666666666666666,0,0,0.849216103553772,0.8966141939163208
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_701,How does air pressure change as altitude increases?,it decreases,Decreases exponentially,0,0.5,0,0,0.6895256042480469,0.8173080086708069
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_702,"In harmonic motion there is always what force, which acts in the opposite direction of the velocity?",restorative force,Restoring force,0,0.5,0,0,0.6523768305778503,0.8520134091377258
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_716,"Humans use many compounds that were first discovered or derived from living organisms as medicines: secondary plant compounds, animal toxins, and antibiotics produced by these?",bacteria and fungi,bacteria,0,0.5,0,0,0.7601220607757568,0.8058285713195801
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_720,What forms when an atom gains electrons?,anions,Anion,0,0.0,0,0,0.8634363412857056,0.9486968517303467
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_725,Examples of acute forms of what type of diseases include the common cold and influenza?,viral diseases,Infectious diseases,0,0.5,0,0,0.7370952367782593,0.8063317537307739
results_nq,BGE,high_similarity_wrong,numeric_equivalence,sample_742,"What is the ph level of neutral, pure water?",seven,7,0,0.0,0,0,0.9258615374565125,0.904780387878418
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_759,What is paleobotany?,study of extinct plants,Study of ancient plants.,0,0.75,0,0,0.6668161749839783,0.8790305256843567
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_764,In the tropics what are the prevailing winds called?,tradewinds,trade winds,0,0.0,0,0,0.7885816097259521,0.8508437275886536
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_781,What state occurs when the amount of solute dissolved exceeds the solubility?,supersaturation,Supersaturated state,0,0.0,0,0,0.6346608996391296,0.8052631616592407
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_797,The tidal forces near what celestial phenomena are so great they can actually tear matter from a companion star?,black holes,Black hole,0,0.5,0,0,0.9441515803337097,0.9340886473655701
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_805,What creates charged regions in a water molecule?,polar covalent bonds,Polar covalent bond,0,0.6666666666666666,0,0,0.9792749881744385,0.982446014881134
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_807,What is the term for environmental causes of mutations?,mutagens,Mutagenic factors,0,0.0,0,0,0.7379395365715027,0.8232554197311401
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_827,What do farmers use greenhouses for?,to extend the growing season,To grow plants year-round.,0,0.22222222222222224,0,0,0.7427242994308472,0.8432896137237549
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_835,A type of what in a cow's gut enables the animal to digest grass?,bacteria,microbes,0,0.0,0,0,0.810596764087677,0.8425911664962769
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_842,"What title is used to describe health professionals who use nonsurgical techniques to help patients with musculoskeletal system problems that involve the bones, muscles, ligaments, tendons, or nervous system?",chiropractor chiropractors,Chiropractor,0,0.6666666666666666,0,0,0.9310474991798401,0.9531293511390686
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_851,"When we move down a group of elements on the periodic table, what happens to their electronegativity?",it decreases,Decreases,0,0.6666666666666666,0,0,0.8701292872428894,0.9141073822975159
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_867,Which kinds of cells have nuclei and other membrane bound organelles?,eukaryotes,Eukaryotic cells,0,0.0,0,0,0.8649791479110718,0.9388816952705383
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_875,What gas is released into the atmosphere when fossil fuels are burned?,co2,Carbon dioxide,0,0.0,0,0,0.8494598865509033,0.8872537612915039
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_891,What kind of molecule is made from one or more long chains of amino acids?,protein molecule,Protein,0,0.6666666666666666,0,0,0.7665035128593445,0.8523244857788086
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_915,What type of charge does a neutron have?,neutral or no charge,No charge,0,0.6666666666666666,0,0,0.5951952934265137,0.8006254434585571
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_917,Alkaline earth metals are what color?,silvery grey,silvery-white,0,0.5,0,0,0.8453381061553955,0.8236938714981079
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_924,"When light is absorbed by a material, what may increase?",its temperature,Temperature,0,0.6666666666666666,0,0,0.8518868088722229,0.822861909866333
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_926,"Connective tissues typically have three characteristic components in common: cells, large amounts of amorphous ground substance, and what else?",protein fibers,fibers,0,0.6666666666666666,0,0,0.7849147915840149,0.8584101796150208
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_943,Mutations that lead to cancer usually occur in genes that control the cell cycle. these include tumor-suppressor genes and what?,proto-oncogenes,oncogenes,0,0.6666666666666666,0,0,0.77135169506073,0.8349341154098511
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_950,Is the progeny produced by asexual reproduction stronger or weaker than seedlings produced by sexual reproduction?,stronger,Weaker,0,0.0,0,0,0.836696207523346,0.8162901997566223
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_955,What takes the shape of the container they are placed in and have a definite volume?,liquids,Liquid,0,0.0,0,0,0.8991069793701172,0.9444252848625183
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_963,Why do players with more mass often have a larger impact in football?,momentum is larger,Greater momentum due to mass.,0,0.25,0,0,0.8042158484458923,0.9029726386070251
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_964,Corals build hard exoskeletons that grow to become what?,coral reefs,Reef,0,0.0,0,0,0.8460952043533325,0.8281099796295166
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_973,What encloses the border of animal cells?,plasma membrane,Cell membrane,0,0.5,0,0,0.7394431829452515,0.9140177369117737
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_979,All of the monatomic ions have oxidation numbers equal to their?,charges,charge,0,0.0,0,0,0.8498684167861938,0.9130043983459473
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_981,Give an example of benthos that live near vents on the deep ocean floor.,tubeworms,Tube worms,0,0.0,0,0,0.9147738814353943,0.9121432900428772
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_986,What do electric motors use to change electrical energy into kinetic?,electromagnets,Magnetic fields,0,0.0,0,0,0.6388459205627441,0.8013059496879578
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_1001,What is the term for the energy of movement?,mechanical energy,Kinetic Energy,0,0.5,0,0,0.6771306395530701,0.808554470539093
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_1015,What is biomass made into fuel called?,bio fuel,Biofuel,0,0.0,0,0,0.7164958715438843,0.872018575668335
results_nq,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_1016,What type of thin lava forms shapes and tubes as it flows?,pāhoehoe,Pahoehoe lava,0,0.0,0,0,0.7922465205192566,0.8771325349807739
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_1022,Increasing voltage with a higher-volt battery does what to the current?,increases it,Increases current,0,0.5,0,0,0.6224656105041504,0.8171634078025818
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1023,Hydrogen peroxide will decompose over time to produce _______ gas.,water and oxygen,Oxygen,0,0.5,0,0,0.8272408246994019,0.8562201857566833
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_1026,Boiling points increase with which kind of mass?,molar mass,Molecular mass,0,0.5,0,0,0.6311745643615723,0.8094658851623535
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1039,The genes that code for the positive cell cycle regulators are called what?,proto-oncogenes,Oncogenes,0,0.6666666666666666,0,0,0.7713518142700195,0.8349339962005615
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_1042,The chemical behavior of elements can largely be explained by what?,electron configurations,electron configuration,0,0.5,0,0,0.9687709212303162,0.9762027263641357
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_1055,What theory explains the physical behavior of gases?,kinetic theory of gases,Kinetic Molecular Theory,0,0.5714285714285715,0,0,0.7724248766899109,0.9140295386314392
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_1060,What causes fertilization to occur?,sperm and an egg fuse,Sperm meets and fuses with an egg.,0,0.6,0,0,0.8910300135612488,0.9501231908798218
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1062,Proto-oncogenes normally help regulate what?,cell division,cell growth and division,0,0.6666666666666666,0,0,0.8432657122612,0.9221115112304688
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_1065,What is the outer core made of?,liquid metal,Liquid iron and nickel,0,0.3333333333333333,0,0,0.6757637858390808,0.8131174445152283
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1085,Nearly all of what are constructed from a set of just 20 common amino acids?,biological proteins,Proteins,0,0.6666666666666666,0,0,0.9084293842315674,0.8311052918434143
results_nq,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_1092,How is carbon dioxide and water vapor that is produced by cellular respiration released?,exhalation,Exhaled through lungs.,0,0.0,0,0,0.6736308932304382,0.8108303546905518
results_nq,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1101,Single bonds allow the atoms they join to rotate freely about the what?,bond axis,axis,0,0.6666666666666666,0,0,0.6708235740661621,0.845374345779419
results_nq,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_1106,Bones are part of which body system?,skeletal system,Skeleton System,0,0.5,0,0,0.8707072734832764,0.895983099937439
results_nq,BGE,high_similarity_wrong,morphology_or_inflection,sample_1119,What is the hardest of all minerals?,diamonds,Diamond,0,0.0,0,0,0.9040918350219727,0.9470739960670471
