dataset,model,failure_kind,id,question,ground_truth,prediction,token_f1,contains_ground_truth,similarity_MiniLM,similarity_BGE,suggested_heuristic_type,human_type,human_notes,human_category
results_wiki,BGE,high_similarity_wrong,sample_405,The body is made up of how many types of tissue?,four,4,0.0,0,0.8942000865936279,0.8634971380233765,numeric_equivalence,numeric_equivalence,High-similarity wrong: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_3034,Amoebas and paramecia are examples of what?,protozoa,Protists,0.0,0,0.4838957190513611,0.8143021464347839,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_2162,What do tadpoles change into?,adult frogs,Frogs,0.6666666666666666,0,0.8245846629142761,0.8368039131164551,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_149,What science includes many fields of science related to our home planet?,earth science,Geosciences,0.0,0,0.6996361613273621,0.8240726590156555,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_144,What are made of long chains consisting almost solely of carbon and hydrogen?,lipids,Fats,0.0,0,0.6038416028022766,0.822271466255188,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_458,Where are aerofoils found?,birds and airplanes,Airplanes,0.5,0,0.7588648200035095,0.8245498538017273,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_1001,What is the term for the energy of movement?,mechanical energy,Kinetic Energy,0.5,0,0.6771305799484253,0.8085545301437378,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_1055,What theory explains the physical behavior of gases?,kinetic theory of gases,Kinetic Molecular Theory,0.5714285714285715,0,0.7724248766899109,0.9140296578407288,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_2542,A diver's air bubbles increase in size as he approaches the surface because what decreases?,water pressure,Pressure,0.6666666666666666,0,0.741796612739563,0.8337113857269287,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_3139,What are  electromagnetic waves created by?,oscillating charges,Vibrating electric charges,0.4,0,0.6618019342422485,0.8576818704605103,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_131,"First, high temperature denatures proteins and does what to cells?",kills them,Kills cells,0.5,0,0.5021902918815613,0.8010230660438538,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_2828,What have a symbiotic relationship between a fungus and a photosynthetic organism?,lichens,Lichen,0.0,0,0.9412404894828796,0.9331024885177612,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_943,Mutations that lead to cancer usually occur in genes that control the cell cycle. these include tumor-suppressor genes and what?,proto-oncogenes,oncogenes,0.6666666666666666,0,0.7713516354560852,0.8349339962005615,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_3803,What does the megaspore mother cell produce after meiosis division?,four haploid megaspores,megaspores,0.5,0,0.6925292611122131,0.8280951976776123,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_3381,Bacteria are what kind of cell?,prokaryotes,Prokaryotic,0.0,0,0.927108883857727,0.9297050833702087,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_3742,What is used for cooling detectors of infrared telescopes?,liquid nitrogen,Liquid helium,0.5,0,0.6014710068702698,0.8278547525405884,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_2159,What contains the spore-forming asci?,the ascocarps,Ascocarp,0.0,0,0.8986137509346008,0.8966065645217896,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_1009,What happens to charges whenever they are accelerated?,they radiate,Radiate electromagnetic waves.,0.4,0,0.6517032980918884,0.8082607984542847,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_2275,G2 and s are phases in what process that is important in cell division?,mitosis,Cell cycle,0.0,0,0.49662232398986816,0.8093598484992981,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_3031,What are the attractive forces that occur between polar molecules called?,dipole-dipole forces,Dipole-dipole interactions,0.6666666666666666,0,0.8572720289230347,0.9006580114364624,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_1276,People with osteoporosis have an increase risk of what?,bone fractures,fractures,0.6666666666666666,0,0.902143120765686,0.8907287120819092,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_4332,What do earth and the other planets in the solar system make around the sun?,elliptical orbits,orbits,0.6666666666666666,0,0.7772454023361206,0.8407711386680603,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_4629,What are typically named for their major physical or climatic factors in addition to their predominant vegetation?,terrestrial biomes,Biomes,0.6666666666666666,0,0.7907138466835022,0.873870849609375,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_57,"Whether the organism is a bacterium, plant, or animal, all living things access energy by breaking down these?",carbohydrate molecules,food molecules,0.5,0,0.6959046125411987,0.8517605662345886,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_4019,What laws regulate radiation doses to which people can be exposed?,radiation protection laws,Radiation Protection Regulations,0.6666666666666666,0,0.9299086928367615,0.8894013166427612,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_4297,What is observed when two perpendicular flagella moves?,spinning motion,Spiral motion,0.5,0,0.6704863905906677,0.8227761387825012,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_720,What forms when an atom gains electrons?,anions,Anion,0.0,0,0.8634361624717712,0.9486968517303467,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_3704,The separation of compounds on the basis of their solubilities in a given solvent is known as what?,fractional crystallization,Crystallization,0.6666666666666666,0,0.7642862200737,0.8436273336410522,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_1678,What takes both the shape and the volume of their container?,gases,Gas,0.0,0,0.8552170395851135,0.9047123193740845,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_702,"In harmonic motion there is always what force, which acts in the opposite direction of the velocity?",restorative force,Restoring force,0.5,0,0.6523768901824951,0.8520134091377258,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_986,What do electric motors use to change electrical energy into kinetic?,electromagnets,Magnetic fields,0.0,0,0.6388459801673889,0.8013059496879578,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_4030,Some materials have negative heats of solution; the dissolution of one of these solutes in water is called?,exothermic process,Endothermic process,0.5,0,0.8119081854820251,0.8688525557518005,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_1656,What do you call chemical reactions that take place inside living things?,biochemical reactions,Metabolic reactions,0.5,0,0.808636486530304,0.870637059211731,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_1939,The term science comes from a latin word that means?,having knowledge,knowledge,0.6666666666666666,0,0.8402135968208313,0.8546445965766907,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_469,An action potential that starts at the axon hillock moves along the axon only toward what?,the synaptic terminals,axon terminals,0.5,0,0.5886073112487793,0.8400039672851562,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,BGE,high_similarity_wrong,sample_1804,What are materials that are poor thermal conductors called?,thermal insulators,Poor thermal conductors are called insulators.,0.5,0,0.8067762851715088,0.8472177386283875,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,BGE,high_similarity_wrong,sample_4506,A convergent plate boundary is created when two plates do what?,come toward each other,move towards each other.,0.5,0,0.738964855670929,0.9169676899909973,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_1693,The partial pressure of each gas in a mixture is proportional to its what?,mole fraction,proportion by mole,0.4,0,0.8052524924278259,0.83540940284729,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_2881,What is the term for dating a rock based on composition decay?,radioactive dating,Radiometric dating,0.5,0,0.8247750401496887,0.9147347211837769,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_1203,What is the term for the remains or traces of living organisms?,fossils,Fossil,0.0,0,0.9358166456222534,0.8892495036125183,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_4112,Where does photosynthesis occur in plants?,in chloroplasts,chloroplasts,0.6666666666666666,0,0.9197864532470703,0.8920957446098328,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_220,What does the driving of turbines by the heating of water to steam accomplish?,generation of electricity,Generates electricity.,0.4,0,0.8558413982391357,0.8841770887374878,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_3761,What do you call a simple machine consisting of a sloping surface that connects lower and higher elevations?,inclined plane,Incline plane,0.5,0,0.8872367739677429,0.9159031510353088,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_2225,What type of device uses electromagnetic induction to change the voltage of electric current?,electronic transformer,Transformer,0.6666666666666666,0,0.8530305027961731,0.8640912175178528,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_2560,What are two common weather characteristics of hurricanes?,high winds and rainfall,"Strong winds, heavy rain",0.25,0,0.8435556292533875,0.8318188190460205,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_565,How many different kinds of ions are produced when sodium chloride dissociates ?,two,2,0.0,0,0.8183469772338867,0.8677993416786194,numeric_equivalence,numeric_equivalence,High-similarity wrong: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_4739,How long can a large star be on the main sequence stage?,10 million years,10 million to 10 billion years,0.6666666666666666,0,0.9067550897598267,0.9440416097640991,numeric_equivalence,numeric_equivalence,High-similarity wrong: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_1873,Different clouds are associated with different types of what?,weather conditions,weather,0.6666666666666666,0,0.8520411849021912,0.867810845375061,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_383,"Different forms, or allotropes, of carbon are diamond, graphite, and what?",fullerenes,fullerene,0.0,0,0.8909990191459656,0.9689473509788513,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_2663,"In a carbon triple bond, how many pairs of electrons are shared?",three,3,0.0,0,0.8656187057495117,0.9156866073608398,numeric_equivalence,numeric_equivalence,High-similarity wrong: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_1377,What carries the instructions from the nucleus to the cytoplasm?,messenger rna,RNA,0.6666666666666666,0,0.835253119468689,0.8440055251121521,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_4263,Where does all igneous rock come from?,magma or lava,Magma and lava.,0.6666666666666666,0,0.940530002117157,0.9335408806800842,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_3011,How much electricity is generated by an average car battery?,twelve volts,12 volts,0.5,0,0.9561253786087036,0.9557172060012817,numeric_equivalence,numeric_equivalence,High-similarity wrong: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_3003,In how many basic was can substances cross the plasma membrane?,two,Three,0.0,0,0.8061561584472656,0.6696773171424866,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_4490,What kind of movement do planets in the solar system make around the sun?,elliptical orbits,Elliptical orbit,0.5,0,0.9615936875343323,0.9736579656600952,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_4418,What should you use to protect your eyes from chemicals?,eye goggles,Safety goggles,0.5,0,0.818644642829895,0.8675839900970459,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_1804,What are materials that are poor thermal conductors called?,thermal insulators,Poor thermal conductors are called insulators.,0.5,0,0.8067762851715088,0.8472177386283875,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_2723,"What are commonly used to control insect pests, but can have harmful effects on the environment?",insecticides,Pesticides,0.0,0,0.9135580062866211,0.8717679977416992,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_924,"When light is absorbed by a material, what may increase?",its temperature,Temperature,0.6666666666666666,0,0.8518868684768677,0.822861909866333,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_3612,What is transferred in an acid-base reaction,hydrogen ion,H+ ions,0.0,0,0.8137574791908264,0.9154102802276611,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_353,The attraction between all objects in the universe is known as ______.,gravity,gravitation,0.0,0,0.8280612826347351,0.8495526313781738,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_4901,What molecules with a nitrogen base are the basic components of nucleic acids?,nucleiotides,Nucleotides,0.0,0,0.9130929112434387,0.9511590600013733,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_3286,"Connected to agriculture, forestry, mining, and urbanization, what is the single biggest cause of extinction today?",habitat loss,Habitat destruction,0.5,0,0.8640176057815552,0.8849877119064331,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_1060,What causes fertilization to occur?,sperm and an egg fuse,Sperm meets and fuses with an egg.,0.6,0,0.891029953956604,0.9501231908798218,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_wiki,MiniLM,high_similarity_wrong,sample_3926,What is the term for a disease that is not contagious?,noninfectious disease,Non-infectious disease,0.4,0,0.8845263123512268,0.8918200731277466,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_1364,What occurs in a formerly inhabited area that was disturbed?,secondary succession,Succession,0.6666666666666666,0,0.8747928142547607,0.7994877099990845,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_wiki,MiniLM,high_similarity_wrong,sample_4805,What is the type of plant called when its leaves seasonally turn color and fall off?,deciduous plant,Deciduous,0.6666666666666666,0,0.8972094058990479,0.8925638198852539,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
