question,correct_answer,id,dataset,ground_truth,prompt,prediction,reference_answer,reference_answer_source,reference_evidence,exact_match,token_f1,contains_ground_truth,contains_prediction_in_reference,correct_label,similarity_sentence_transformers_all_MiniLM_L6_v2,similarity_BAAI_bge_base_en_v1.5,entity_overlap,hybrid_sentence_transformers_all_MiniLM_L6_v2,hybrid_BAAI_bge_base_en_v1.5,result_group,dataset_result,task_type,model,failure_kind,active_similarity,distance,human_category,human_type,human_rationale
who owns the land under this navigable river,"Riparian water rights In determining the contours of riparian rights, there is a clear distinction between navigable (public) waters and non-navigable waters. The land below navigable waters is the property of state,[3] and subject to all the public land laws and in most states public trust rights. Navigable waters are treated as public highways with any exclusive riparian right ending at the ordinary high water mark. Like a road, any riparian right is subordinate to the public's right to travel on the river, but any public right is subject to nuisance laws and the police power of the state. It is not an individual right or liberty interest. Because a finding of navigability establishes state versus federal property, navigability for purposes of riverbed title is a federal question determined under federal law; the states retain residual power to define navigability for the purposes of defining the public trust over water within their borders.[4] A non-navigable stream is synonymous with private property, or jointly-owned property if it serves as a boundary.",sample_244,nq,"Riparian water rights In determining the contours of riparian rights, there is a clear distinction between navigable (public) waters and non-navigable waters. The land below navigable waters is the property of state,[3] and subject to all the public land laws and in most states public trust rights. Navigable waters are treated as public highways with any exclusive riparian right ending at the ordinary high water mark. Like a road, any riparian right is subordinate to the public's right to travel on the river, but any public right is subject to nuisance laws and the police power of the state. It is not an individual right or liberty interest. Because a finding of navigability establishes state versus federal property, navigability for purposes of riverbed title is a federal question determined under federal law; the states retain residual power to define navigability for the purposes of defining the public trust over water within their borders.[4] A non-navigable stream is synonymous with private property, or jointly-owned property if it serves as a boundary.","Answer the following question in one or two concise sentences.

Question: who owns the land under this navigable river

Answer:",The land under a navigable river is typically owned by the government or the state.,"The land below navigable waters is the property of state, and subject to all the public land laws and in most states public trust rights",nq_evidence_sentence,"The land below navigable waters is the property of state, and subject to all the public land laws and in most states public trust rights",0,0.24242424242424246,0,0,0,0.7613223195075989,0.8356887698173523,1.0,0.8329256236553192,0.8849821388721466,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8356887698173523,0.1643112301826477,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
why do you sneeze if you look at the sun,"Photic sneeze reflex The photic sneeze reflex (also known as photoptarmosis, Autosomal Dominant Compelling Helio-Ophthalmic Outburst Syndrome (ACHOO)[1] and colloquially sun sneezing) is a condition that causes variable difficulty to control sneezing in response to numerous stimuli, such as looking at bright lights or periocular (surrounding the eyeball) injection. The condition affects 18-35% of the population in the United States,[2] but its exact mechanism of action is not well understood.[3]",sample_245,nq,"Photic sneeze reflex The photic sneeze reflex (also known as photoptarmosis, Autosomal Dominant Compelling Helio-Ophthalmic Outburst Syndrome (ACHOO)[1] and colloquially sun sneezing) is a condition that causes variable difficulty to control sneezing in response to numerous stimuli, such as looking at bright lights or periocular (surrounding the eyeball) injection. The condition affects 18-35% of the population in the United States,[2] but its exact mechanism of action is not well understood.[3]","Answer the following question in one or two concise sentences.

Question: why do you sneeze if you look at the sun

Answer:","You don't typically sneeze from looking at the sun; this is a myth. Sneezing is usually triggered by irritation in the nasal passages, not light exposure.","Photic sneeze reflex The photic sneeze reflex and colloquially sun sneezing) is a condition that causes variable difficulty to control sneezing in response to numerous stimuli, such as looking at bright lights or periocular injection",nq_evidence_sentence,"Photic sneeze reflex The photic sneeze reflex and colloquially sun sneezing) is a condition that causes variable difficulty to control sneezing in response to numerous stimuli, such as looking at bright lights or periocular injection",0,0.2807017543859649,0,0,0,0.6230424046516418,0.8006722331047058,0.0,0.43612968325614926,0.560470563173294,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8006722331047058,0.1993277668952942,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
who plays gwen in the amazing spider man,"Emma Stone Stone gained wider recognition for playing Gwen Stacy in the 2012 superhero film The Amazing Spider-Man, and its sequel in 2014. She was nominated for an Academy Award for Best Supporting Actress for the role of a recovering drug addict in the black comedy-drama Birdman (2014). Her Broadway debut came in a revival of the musical Cabaret (2014â€“2015). Stone won an Academy Award for Best Actress for playing an aspiring actress in the highly successful musical film La La Land (2016), following which she portrayed Billie Jean King in the biographical sports film Battle of the Sexes (2017).",sample_259,nq,"Emma Stone Stone gained wider recognition for playing Gwen Stacy in the 2012 superhero film The Amazing Spider-Man, and its sequel in 2014. She was nominated for an Academy Award for Best Supporting Actress for the role of a recovering drug addict in the black comedy-drama Birdman (2014). Her Broadway debut came in a revival of the musical Cabaret (2014â€“2015). Stone won an Academy Award for Best Actress for playing an aspiring actress in the highly successful musical film La La Land (2016), following which she portrayed Billie Jean King in the biographical sports film Battle of the Sexes (2017).","Answer the following question in one or two concise sentences.

Question: who plays gwen in the amazing spider man

Answer:",Emma Stone plays Gwen Stacy in The Amazing Spider-Man.,Emma Stone Stone,nq_who_heuristic,"Emma Stone Stone gained wider recognition for playing Gwen Stacy in the 2012 superhero film The Amazing Spider-Man, and its sequel in 2014",0,0.3333333333333333,0,0,0,0.5180900692939758,0.8198230266571045,0.0,0.36266304850578307,0.5738761186599731,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8198230266571045,0.1801769733428955,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.
where do you find the apple menu on a mac,"Apple menu The Apple menu is a drop-down menu that is on left side of the menu bar in the classic Mac OS, macOS and A/UX operating systems. The Apple menu's role has changed throughout the history of Apple Inc.'s operating systems, but the menu has always featured a version of the Apple logo.",sample_268,nq,"Apple menu The Apple menu is a drop-down menu that is on left side of the menu bar in the classic Mac OS, macOS and A/UX operating systems. The Apple menu's role has changed throughout the history of Apple Inc.'s operating systems, but the menu has always featured a version of the Apple logo.","Answer the following question in one or two concise sentences.

Question: where do you find the apple menu on a mac

Answer:","You find the Apple menu in the top-left corner of the screen, next to the menu bar.","Apple menu The Apple menu is a drop-down menu that is on left side of the menu bar in the classic Mac OS, macOS and A/UX operating systems",nq_evidence_sentence,"Apple menu The Apple menu is a drop-down menu that is on left side of the menu bar in the classic Mac OS, macOS and A/UX operating systems",0,0.358974358974359,0,0,0,0.7421793341636658,0.8188830614089966,0.4,0.639525533914566,0.6932181429862976,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8188830614089966,0.18111693859100342,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
what is the first pillar of islam called,"Shahada Recitation of the shahādah is the most common statement of faith for Muslims. In Sunni Islam, it is counted as the first of the Five Pillars of Islam,[9] while the Shi'i Twelvers and Isma'ilis also have the shahada as among their pillars of faith.[19] It is whispered by the father into the ear of a newborn child,[9] and it is whispered into the ear of a dying person.[20] The five canonical daily prayers each include a recitation of the shahada.[17] Recitation of the shahada in front of witnesses is also the first and only formal step in conversion to Islam.[9] This occasion often attracts more than the two required witnesses and sometimes includes a party-like celebration to welcome the convert into their new faith.[11] In accordance with the central importance played by the notion of intention (Arabic: نیّة‎‎, niyyah) in Islamic doctrine, the recitation of the shahada must reflect understanding of its import and heartfelt sincerity.[21][22] Intention is what differentiates acts of devotion from mundane acts and a simple reading of the shahada from invoking it as a ritual activity.[21][22]",sample_269,nq,"Shahada Recitation of the shahādah is the most common statement of faith for Muslims. In Sunni Islam, it is counted as the first of the Five Pillars of Islam,[9] while the Shi'i Twelvers and Isma'ilis also have the shahada as among their pillars of faith.[19] It is whispered by the father into the ear of a newborn child,[9] and it is whispered into the ear of a dying person.[20] The five canonical daily prayers each include a recitation of the shahada.[17] Recitation of the shahada in front of witnesses is also the first and only formal step in conversion to Islam.[9] This occasion often attracts more than the two required witnesses and sometimes includes a party-like celebration to welcome the convert into their new faith.[11] In accordance with the central importance played by the notion of intention (Arabic: نیّة‎‎, niyyah) in Islamic doctrine, the recitation of the shahada must reflect understanding of its import and heartfelt sincerity.[21][22] Intention is what differentiates acts of devotion from mundane acts and a simple reading of the shahada from invoking it as a ritual activity.[21][22]","Answer the following question in one or two concise sentences.

Question: what is the first pillar of islam called

Answer:",The first pillar of Islam is called Shahada.,"In Sunni Islam, it is counted as the first of the Five Pillars of Islam, while the Shi'i Twelvers and Isma'ilis also have the shahada as among their pillars of faith. It is whispered by the.",nq_evidence_sentence,"In Sunni Islam, it is counted as the first of the Five Pillars of Islam, while the Shi'i Twelvers and Isma'ilis also have the shahada as among their pillars of faith. It is whispered by the father into the ear of a newborn child, and it is whispered into the ear of a dying person. The five canonical daily prayers each include a recitation of the shahada. Recitation of the shahada in front of witnesses is also the first and only formal step in conversion to Islam. This occasion often attracts more than the two required witnesses and sometimes includes a party-like celebration to welcome the convert into their new faith. In accordance with the central importance played by the notion of intention in Islamic doctrine, the recitation of the shahada must reflect understanding of its import and heartfelt sincerity. Intention is what differentiates acts of devotion from mundane acts and a simple reading of the shahada from invoking it as a ritual activity",0,0.30000000000000004,0,0,0,0.7137312293052673,0.8430147171020508,0.2,0.5596118605136872,0.6501103019714356,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8430147171020508,0.15698528289794922,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
what battle took place at breeds hill near boston,"Battle of Bunker Hill The Battle of Bunker Hill was fought on June 17, 1775, during the Siege of Boston in the early stages of the American Revolutionary War. The battle is named after Bunker Hill in Charlestown, Massachusetts, which was peripherally involved in the battle. It was the original objective of both the colonial and British troops, though the majority of combat took place on the adjacent hill which later became known as Breed's Hill.[7][8]",sample_272,nq,"Battle of Bunker Hill The Battle of Bunker Hill was fought on June 17, 1775, during the Siege of Boston in the early stages of the American Revolutionary War. The battle is named after Bunker Hill in Charlestown, Massachusetts, which was peripherally involved in the battle. It was the original objective of both the colonial and British troops, though the majority of combat took place on the adjacent hill which later became known as Breed's Hill.[7][8]","Answer the following question in one or two concise sentences.

Question: what battle took place at breeds hill near boston

Answer:",The Battle of Bunker Hill took place near Boston.,"Battle of Bunker Hill The Battle of Bunker Hill was fought on June 17, 1775, during the Siege of Boston in the early stages of the American Revolutionary War",nq_evidence_sentence,"Battle of Bunker Hill The Battle of Bunker Hill was fought on June 17, 1775, during the Siege of Boston in the early stages of the American Revolutionary War",0,0.30303030303030304,0,0,0,0.7999663352966309,0.8332196474075317,0.3333333333333333,0.6599764347076416,0.6832537531852722,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8332196474075317,0.16678035259246826,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
when did food stamps change to a card,"Supplemental Nutrition Assistance Program The amount of SNAP benefits received by a household depends on the household's size, income, and expenses. For most of its history, the program used paper-denominated ""stamps"" or coupons – worth US$1 (brown), $5 (blue), and $10 (green) – bound into booklets of various denominations, to be torn out individually and used in single-use exchange. Because of their 1:1 value ratio with actual currency, the coupons were printed by the Bureau of Engraving and Printing. Their rectangular shape resembled a U.S. dollar bill (although about one-half the size), including intaglio printing on high-quality paper with watermarks. In the late 1990s, the Food Stamp Program was revamped, with some states phasing out actual stamps in favor of a specialized debit card system known as Electronic Benefit Transfer (EBT), provided by private contractors. EBT has been implemented in all states since June 2004. Each month, SNAP food stamp benefits are directly deposited into the household's EBT card account. Households may use EBT to pay for food at supermarkets, convenience stores, and other food retailers, including certain farmers' markets.[4]",sample_281,nq,"Supplemental Nutrition Assistance Program The amount of SNAP benefits received by a household depends on the household's size, income, and expenses. For most of its history, the program used paper-denominated ""stamps"" or coupons – worth US$1 (brown), $5 (blue), and $10 (green) – bound into booklets of various denominations, to be torn out individually and used in single-use exchange. Because of their 1:1 value ratio with actual currency, the coupons were printed by the Bureau of Engraving and Printing. Their rectangular shape resembled a U.S. dollar bill (although about one-half the size), including intaglio printing on high-quality paper with watermarks. In the late 1990s, the Food Stamp Program was revamped, with some states phasing out actual stamps in favor of a specialized debit card system known as Electronic Benefit Transfer (EBT), provided by private contractors. EBT has been implemented in all states since June 2004. Each month, SNAP food stamp benefits are directly deposited into the household's EBT card account. Households may use EBT to pay for food at supermarkets, convenience stores, and other food retailers, including certain farmers' markets.[4]","Answer the following question in one or two concise sentences.

Question: when did food stamps change to a card

Answer:",Food stamps changed to an Electronic Benefits Transfer (EBT) card in 2004.,"In the late 1990s, the Food Stamp Program was revamped, with some states phasing out actual stamps in favor of a specialized debit card system known as Electronic Benefit Transfer , provided by private contractors",nq_evidence_sentence,"In the late 1990s, the Food Stamp Program was revamped, with some states phasing out actual stamps in favor of a specialized debit card system known as Electronic Benefit Transfer , provided by private contractors",0,0.3333333333333333,0,0,0,0.759366512298584,0.8134231567382812,0.0,0.5315565586090087,0.5693962097167968,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8134231567382812,0.18657684326171875,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
when is the latin american celebration of carnival held,"Carnival Carnival (see other spellings and names) is a Western Christian festive season that occurs before the liturgical season of Lent.[2] The main events typically occur during February or early March, during the period historically known as Shrovetide (or Pre-Lent). Carnival typically involves a public celebration and/or parade combining some elements of a circus, masks, and a public street party. People wear masks and costumes during many such celebrations, allowing them to lose their everyday individuality and experience a heightened sense of social unity.[3] Excessive consumption of alcohol,[4] meat, and other foods proscribed during Lent is extremely common. Other common features of carnival include mock battles such as food fights; social satire and mockery of authorities; the grotesque body displaying exaggerated features, especially large noses, bellies, mouths, and phalli, or elements of animal bodies; abusive language and degrading acts; depictions of disease and gleeful death; and a general reversal of everyday rules and norms.[3][5]",sample_297,nq,"Carnival Carnival (see other spellings and names) is a Western Christian festive season that occurs before the liturgical season of Lent.[2] The main events typically occur during February or early March, during the period historically known as Shrovetide (or Pre-Lent). Carnival typically involves a public celebration and/or parade combining some elements of a circus, masks, and a public street party. People wear masks and costumes during many such celebrations, allowing them to lose their everyday individuality and experience a heightened sense of social unity.[3] Excessive consumption of alcohol,[4] meat, and other foods proscribed during Lent is extremely common. Other common features of carnival include mock battles such as food fights; social satire and mockery of authorities; the grotesque body displaying exaggerated features, especially large noses, bellies, mouths, and phalli, or elements of animal bodies; abusive language and degrading acts; depictions of disease and gleeful death; and a general reversal of everyday rules and norms.[3][5]","Answer the following question in one or two concise sentences.

Question: when is the latin american celebration of carnival held

Answer:","Carnival is typically held before Lent, specifically between late winter and early spring, varying by country but often in February or March.","Carnival Carnival is a Western Christian festive season that occurs before the liturgical season of Lent. The main events typically occur during February or early March, during the period historically known as Shrovetide",nq_evidence_sentence,"Carnival Carnival is a Western Christian festive season that occurs before the liturgical season of Lent. The main events typically occur during February or early March, during the period historically known as Shrovetide",0,0.35294117647058826,0,0,0,0.8595480918884277,0.8540350198745728,0.5454545454545454,0.765320027958263,0.7614608775485645,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8540350198745728,0.14596498012542725,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
what is the use of jar file in java,"JAR (file format) A JAR (Java ARchive) is a package file format typically used to aggregate many Java class files and associated metadata and resources (text, images, etc.) into one file for distribution.[3]",sample_308,nq,"JAR (file format) A JAR (Java ARchive) is a package file format typically used to aggregate many Java class files and associated metadata and resources (text, images, etc.) into one file for distribution.[3]","Answer the following question in one or two concise sentences.

Question: what is the use of jar file in java

Answer:",A jar file in Java is used to package classes and resources into a single file for distribution and deployment.,JAR A JAR is a package file format typically used to aggregate many Java class files and associated metadata and resources into one file for distribution,nq_evidence_sentence,JAR A JAR is a package file format typically used to aggregate many Java class files and associated metadata and resources into one file for distribution,0,0.6666666666666666,0,0,0,0.9266118407249451,0.8705962896347046,1.0,0.9486282885074615,0.9094174027442932,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8705962896347046,0.1294037103652954,automatic_label_artifact,extracted_reference_close_paraphrase,"Extracted reference is focused, but automatic label is stricter than paraphrase equivalence."
how long does it take for rigor mortis to set in in animals,"Rigor mortis At the time of death, a condition called ""primary flaccidity"" occurs. Following this, the muscles stiffen in rigor mortis. All muscles in the body are affected. Starting between two and six hours following death, rigor mortis begins with the eyelids, neck, and jaw. The sequence may be due to different lactic acid levels among different muscles, which is directly related to the difference in glycogen levels and different types of muscle fibers.",sample_315,nq,"Rigor mortis At the time of death, a condition called ""primary flaccidity"" occurs. Following this, the muscles stiffen in rigor mortis. All muscles in the body are affected. Starting between two and six hours following death, rigor mortis begins with the eyelids, neck, and jaw. The sequence may be due to different lactic acid levels among different muscles, which is directly related to the difference in glycogen levels and different types of muscle fibers.","Answer the following question in one or two concise sentences.

Question: how long does it take for rigor mortis to set in in animals

Answer:",Rigor mortis typically sets in within 3-6 hours after an animal's death.,"Starting between two and six hours following death, rigor mortis begins with the eyelids, neck, and jaw",nq_evidence_sentence,"Starting between two and six hours following death, rigor mortis begins with the eyelids, neck, and jaw",0,0.3448275862068966,0,0,0,0.7390384078025818,0.8216356039047241,0.0,0.5173268854618073,0.5751449227333069,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8216356039047241,0.17836439609527588,semantic_similarity_limitation,extracted_reference_needs_entailment_check,Similar dates or entities remain ambiguous after extraction.
to whom did the portuguese lose malacca in 1641,"Portuguese Malacca The Dutch with their local allies assaulted and finally wrested Malacca from the Portuguese in January 1641. This combined Dutch-Johor-Aceh efforts effectively destroyed the last bastion of Portuguese power, reducing their influence in the archipelago. The Dutch settled in the city as Dutch Malacca, however the Dutch had no intention to make Malacca their main base, and concentrated on building Batavia (today Jakarta) as their headquarters in the orient instead. The Portuguese ports in the spice-producing areas of Mollucas also fell to the Dutch in the following years. With these conquests, the last Portuguese colonies in Asia remained confined to Portuguese Timor, Goa, Daman and Diu in Portuguese India and Macau until the 20th century.",sample_320,nq,"Portuguese Malacca The Dutch with their local allies assaulted and finally wrested Malacca from the Portuguese in January 1641. This combined Dutch-Johor-Aceh efforts effectively destroyed the last bastion of Portuguese power, reducing their influence in the archipelago. The Dutch settled in the city as Dutch Malacca, however the Dutch had no intention to make Malacca their main base, and concentrated on building Batavia (today Jakarta) as their headquarters in the orient instead. The Portuguese ports in the spice-producing areas of Mollucas also fell to the Dutch in the following years. With these conquests, the last Portuguese colonies in Asia remained confined to Portuguese Timor, Goa, Daman and Diu in Portuguese India and Macau until the 20th century.","Answer the following question in one or two concise sentences.

Question: to whom did the portuguese lose malacca in 1641

Answer:",The Portuguese lost Malacca to the Dutch in 1641.,Portuguese Malacca The Dutch with their local allies assaulted and finally wrested Malacca from the Portuguese in January 1641,nq_evidence_sentence,Portuguese Malacca The Dutch with their local allies assaulted and finally wrested Malacca from the Portuguese in January 1641,0,0.4166666666666667,0,0,0,0.8028121590614319,0.8300343751907349,0.4444444444444445,0.6953018446763357,0.7143573959668477,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8300343751907349,0.16996562480926514,semantic_similarity_limitation,extracted_reference_needs_entailment_check,Similar dates or entities remain ambiguous after extraction.
what type of hormone can cross a cell membrane easily,"Steroid hormone The natural steroid hormones are generally synthesized from cholesterol in the gonads and adrenal glands. These forms of hormones are lipids. They can pass through the cell membrane as they are fat-soluble,[5] and then bind to steroid hormone receptors (which may be nuclear or cytosolic depending on the steroid hormone) to bring about changes within the cell. Steroid hormones are generally carried in the blood, bound to specific carrier proteins such as sex hormone-binding globulin or corticosteroid-binding globulin. Further conversions and catabolism occurs in the liver, in other ""peripheral"" tissues, and in the target tissues.",sample_338,nq,"Steroid hormone The natural steroid hormones are generally synthesized from cholesterol in the gonads and adrenal glands. These forms of hormones are lipids. They can pass through the cell membrane as they are fat-soluble,[5] and then bind to steroid hormone receptors (which may be nuclear or cytosolic depending on the steroid hormone) to bring about changes within the cell. Steroid hormones are generally carried in the blood, bound to specific carrier proteins such as sex hormone-binding globulin or corticosteroid-binding globulin. Further conversions and catabolism occurs in the liver, in other ""peripheral"" tissues, and in the target tissues.","Answer the following question in one or two concise sentences.

Question: what type of hormone can cross a cell membrane easily

Answer:",Steroid hormones can cross a cell membrane easily.,"They can pass through the cell membrane as they are fat-soluble, and then bind to steroid hormone receptors to bring about changes within the cell",nq_evidence_sentence,"They can pass through the cell membrane as they are fat-soluble, and then bind to steroid hormone receptors to bring about changes within the cell",0,0.25806451612903225,0,0,0,0.727725625038147,0.8145250678062439,0.0,0.5094079375267029,0.5701675474643707,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8145250678062439,0.1854749321937561,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
when do we say that the foodstuff is spoiled what changes are seen in it,"Food spoilage Signs of food spoilage may include an appearance different from the food in its fresh form, such as a change in color, a change in texture, an unpleasant odor, or an undesirable taste. The item may become softer than normal. If mold occurs, it is often visible externally on the item.",sample_358,nq,"Food spoilage Signs of food spoilage may include an appearance different from the food in its fresh form, such as a change in color, a change in texture, an unpleasant odor, or an undesirable taste. The item may become softer than normal. If mold occurs, it is often visible externally on the item.","Answer the following question in one or two concise sentences.

Question: when do we say that the foodstuff is spoiled what changes are seen in it

Answer:","We say foodstuff is spoiled when it shows signs of decomposition such as mold growth, off odors, changes in color, and unpleasant textures.","Food spoilage Signs of food spoilage may include an appearance different from the food in its fresh form, such as a change in color, a change in texture, an unpleasant odor, or an undesirable taste",nq_evidence_sentence,"Food spoilage Signs of food spoilage may include an appearance different from the food in its fresh form, such as a change in color, a change in texture, an unpleasant odor, or an undesirable taste",0,0.3076923076923077,0,0,0,0.7409650087356567,0.8493977189064026,0.0,0.5186755061149597,0.5945784032344817,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8493977189064026,0.1506022810935974,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
what is the meaning of tethering in android,"Tethering Tethering, or phone-as-modem (PAM), is the sharing of a mobile device's internet connection with other connected computers. Connection of a mobile device with other devices can be done over wireless LAN (Wi-Fi), over Bluetooth or by physical connection using a cable, for example through USB.",sample_364,nq,"Tethering Tethering, or phone-as-modem (PAM), is the sharing of a mobile device's internet connection with other connected computers. Connection of a mobile device with other devices can be done over wireless LAN (Wi-Fi), over Bluetooth or by physical connection using a cable, for example through USB.","Answer the following question in one or two concise sentences.

Question: what is the meaning of tethering in android

Answer:",Tethering in Android allows a device to share its internet connection with other devices.,"Tethering Tethering, or phone-as-modem , is the sharing of a mobile device's internet connection with other connected computers",nq_evidence_sentence,"Tethering Tethering, or phone-as-modem , is the sharing of a mobile device's internet connection with other connected computers",0,0.3870967741935484,0,0,0,0.7902941703796387,0.8300503492355347,0.0,0.553205919265747,0.5810352444648742,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8300503492355347,0.16994965076446533,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
is nigeria still a member of united nation,"Nigeria and the United Nations Nigeria is a member of the United Nations. Nigeria did not become independent of the United Kingdom until 1960, while the United Nations had already been established by the Declaration by the United Nations in 1942. Tijjani Muhammad-Bande[3] is the permanent representative of Nigeria.[4]",sample_371,nq,"Nigeria and the United Nations Nigeria is a member of the United Nations. Nigeria did not become independent of the United Kingdom until 1960, while the United Nations had already been established by the Declaration by the United Nations in 1942. Tijjani Muhammad-Bande[3] is the permanent representative of Nigeria.[4]","Answer the following question in one or two concise sentences.

Question: is nigeria still a member of united nation

Answer:","Yes, Nigeria is still a member of the United Nations.",Nigeria and the United Nations Nigeria is a member of the United Nations,nq_evidence_sentence,Nigeria and the United Nations Nigeria is a member of the United Nations,0,0.6666666666666665,0,0,0,0.8773260712623596,0.8720412254333496,0.6666666666666666,0.8141282498836517,0.8104288578033447,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8720412254333496,0.1279587745666504,automatic_label_artifact,extracted_reference_close_paraphrase,"Extracted reference is focused, but automatic label is stricter than paraphrase equivalence."
how do tube feet serve in food taking,"Tube feet Tube feet function in locomotion, feeding, and respiration. The tube feet in a starfish are arranged in grooves along the arms. They operate through hydraulic pressure. They are used to pass food to the oral mouth at the center, and can attach to surfaces. A starfish that is overturned simply turns one arm over and attaches it to a solid surface, and levers itself the right way up. Tube feet allow these different types of animals to stick to the ocean floor and move slowly. Tube feet consist of two parts: ampullae and podia. Ampullae contain both circular muscles and longitudinal muscle, whereas the podia contain the latter only. The podia use suction to attach to the substratum.[2][3]",sample_372,nq,"Tube feet Tube feet function in locomotion, feeding, and respiration. The tube feet in a starfish are arranged in grooves along the arms. They operate through hydraulic pressure. They are used to pass food to the oral mouth at the center, and can attach to surfaces. A starfish that is overturned simply turns one arm over and attaches it to a solid surface, and levers itself the right way up. Tube feet allow these different types of animals to stick to the ocean floor and move slowly. Tube feet consist of two parts: ampullae and podia. Ampullae contain both circular muscles and longitudinal muscle, whereas the podia contain the latter only. The podia use suction to attach to the substratum.[2][3]","Answer the following question in one or two concise sentences.

Question: how do tube feet serve in food taking

Answer:",Tube feet serve to help echinoderms move and capture food.,Tube feet allow these different types of animals to stick to the ocean floor and move slowly,nq_evidence_sentence,Tube feet allow these different types of animals to stick to the ocean floor and move slowly,0,0.38461538461538464,0,0,0,0.6051239371299744,0.8027179837226868,1.0,0.7235867559909821,0.8619025886058808,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.8027179837226868,0.19728201627731323,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
what are the teams in the little league world series,"Little League World Series The Little League World Series consists of 16 teams–8 from the United States, and 8 from other countries. Prior to 2001 there were eight teams in the LLWS: four U.S. teams (Central, South, East, and West) and four international (Canada, Latin America, Europe, and the Far East). It should be noted that in 1975 there were only four teams in the LLWS, all from the United States.[6] The international teams returned in 1976.[6] Starting in 1976, two brackets were established, with the four U.S. regions competing in the U.S. bracket and the four non-U.S. regions competing in the International bracket. The U.S. national champion and the International champion then compete for the World Series title.[6]",sample_394,nq,"Little League World Series The Little League World Series consists of 16 teams–8 from the United States, and 8 from other countries. Prior to 2001 there were eight teams in the LLWS: four U.S. teams (Central, South, East, and West) and four international (Canada, Latin America, Europe, and the Far East). It should be noted that in 1975 there were only four teams in the LLWS, all from the United States.[6] The international teams returned in 1976.[6] Starting in 1976, two brackets were established, with the four U.S. regions competing in the U.S. bracket and the four non-U.S. regions competing in the International bracket. The U.S. national champion and the International champion then compete for the World Series title.[6]","Answer the following question in one or two concise sentences.

Question: what are the teams in the little league world series

Answer:","The Little League World Series features 10 teams, typically 8 from the U.S. and 2 international teams.","Little League World Series The Little League World Series consists of 16 teams–8 from the United States, and 8 from other countries",nq_evidence_sentence,"Little League World Series The Little League World Series consists of 16 teams–8 from the United States, and 8 from other countries",0,0.4324324324324324,0,0,0,0.9258463382720947,0.9227475523948669,0.25,0.7230924367904663,0.7209232866764068,implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,0.9227475523948669,0.07725244760513306,semantic_similarity_limitation,extracted_reference_needs_entailment_check,Similar dates or entities remain ambiguous after extraction.
